org_id,name
o7379,National University of Science and Technology MISIS
o7380,National University of Sciences and Technology
o7381,National University of Singapore
o7382,National University of Singapore (NUS) - Institute of Systems Science
o7383,National University of Singapore Institute for Data Science
o7384,National University of Singapore Institute of Systems Science
o7385,National University of Uzbekistan
o7386,National University of the Altiplano of Puno
o7387,National University of the Northeast
o7388,National Water and Energy
o7389,National Yang Ming Chiao Tung University
o7390,National Yang Ming University
o7391,National Yang-Ming Chiao Tung University
o7392,Nationwide Children's Hospital
o7393,Natural Language Learning Group
o7394,Natural Language Learning and Generation Lab
o7395,Natural Language Processing Lab
o7396,Natural Language of Actions
o7397,Natural Reasoning
o7398,Naval Medical Center San Diego
o7399,Naval Surface Warfare Center
o7400,Naval University of Engineering
o7401,Navana Tech
o7402,Navana Tech India Private Limited
o7403,Naver
o7404,Naver Cloud
o7405,Naver Cloud Corporation
o7406,Naver Corporation
o7407,Naver Labs
o7408,Navrachana University
o7409,Nazarbayev University
o7410,Neapolis University Pafos
o7411,Near East University
o7412,Nebius
o7413,Nedap Healthcare
o7414,Neeva Inc.
o7415,Negotiation Arena
o7416,Negotiation and Team Resources (NTR)
o7417,Neo4j
o7418,NeoSapience
o7419,NeoSapience Inc.
o7420,Nepal Applied Mathematics and Informatics Institute
o7421,NetApp
o7422,NetMind
o7423,Netaji Subhas Institute of Technology
o7424,Netaji Subhas University of Technology
o7425,Netaji Subhas University of Technology (NSUT)
o7426,Netease
o7427,Netease Inc.
o7428,Netflix
o7429,Netflix Inc.
o7430,Netherlands Cancer Institute
o7431,Netherlands Institute for Health Services Research
o7432,Netherlands Interdisciplinary Demographic Institute
o7433,Netherlands Organisation for Applied Scientific Research
o7434,Netherlands Organisation for Applied Scientific Research (TNO)
o7435,Netherlands eScience Center
o7436,Netmarble
o7437,Netmind AI
o7438,Nettle s.r.o.
o7439,Network Contacts
o7440,Neue Zürcher Zeitung AG
o7441,Neumann Nonprofit Ltd.
o7442,NeurInt LLC
o7443,Neural Attention Search
o7444,Neural Magic
o7445,Neural Networks
o7446,Neural Systems and Deep Learning Laboratory
o7447,NeuralMind
o7448,NeuralSpace
o7449,Neuralshift AI
o7450,Neurasearch
o7451,Neurasense Research
o7452,Neuro Industry Inc.
o7453,NeuroData Lab LLC
o7454,NeuroNet
o7455,NeuroSOM Inc.
o7456,NeuroSpin
o7457,Neurocreaciones
o7458,Neuroimaging Laboratory
o7459,Neuromation
o7460,Neuromi
o7461,Neuron Mobility Pte. Ltd.
o7462,Neuropsycholinguistics Laboratory
o7463,Neuroreef Labs
o7464,Neuroscience Institute
o7465,Neuroscience Research Australia
o7466,Neurotechnology
o7467,Neurowatt Intelligent Technology
o7468,Neurowave AI Limited
o7469,Neusoft
o7470,Neusoft Corporation
o7471,Neutral Media
o7472,New Bulgarian University
o7473,New College of the Humanities
o7474,New Economic School
o7475,New England Complex Systems Institute
o7476,New Giza University
o7477,New Jersey Department of Health
o7478,New Jersey Institute of Technology
o7479,New Large Scientific Dictionary
o7480,New Mexico Cybersecurity Center of Excellence
o7481,New Mexico Institute of Mining and Technology
o7482,New Mexico State University
o7483,New School
o7484,New Technologies for the Information Society
o7485,New Turing Institute
o7486,New York City
o7487,New York University (NYU)
o7488,New York University of Tirana
o7489,"New Zealand Institute for Language, Brain and Behaviour"
o7490,"New Zealand Institute of Language, Brain and Behaviour"
o7491,NewEra AI Robotics
o7492,NewYork-Presbyterian Hospital
o7493,Newcastle University
o7494,News Corporation
o7495,News UK
o7496,Newsbreak
o7497,Newsbridge
o7498,Newtral
o7499,Newtranx Information Technology
o7500,Nexa AI
o7501,NexaScience
o7502,Nexar
o7503,Next GPT
o7504,Next Sea
o7505,NextAI Systems
o7506,NextAI Systems LLC
o7507,Nextremer
o7508,Nextremer Co. Ltd.
o7509,Nexxt Intelligence
o7510,Neya Systems
o7511,Nference LLC
o7512,Nguyen Tat Thanh University
o7513,Nha Trang University
o7514,Nicolaus Copernicus University
o7515,Nicolaus Copernicus University in Toruń
o7516,Niederrhein University of Applied Sciences
o7517,Niels Bohr Institute
o7518,Niels Bohr International Academy
o7519,NielsenIQ
o7520,Niger Volta
o7521,Nigerian Center for Disease Control
o7522,Nike Inc.
o7523,Nikkei Inc.
o7524,"Nikko Asset Management Co., Ltd."
o7525,Niklaus AI
o7526,Niklaus.ai
o7527,Nilc
o7528,Nile University
o7529,Nilekani Centre
o7530,Ningbo City College of Vocational Technology
o7531,Ningbo Digital Twin Institute
o7532,Ningbo Institute of Life and Health Industry
o7533,Ningbo Key Laboratory
o7534,Ningbo No. 2 Hospital
o7535,Ningbo Port Group
o7536,Ningbo Zhoushan Port Co. Ltd.
o7537,NinjaTech AI
o7538,Ninth People's Hospital
o7539,Nippon Telegraph and Telephone Corporation
o7540,Nirma University
o7541,Nirvana Clouds
o7542,Nisantasi University
o7543,Nissan
o7544,Nissan Motor Company
o7545,Nisum
o7546,NiuTrans
o7547,NiuTrans Co. Ltd.
o7548,NiuXin Network Technology Co. Ltd.
o7549,"NiuXin Network Technology Co., Ltd."
o7550,Nnamdi Azikiwe University
o7551,Nnko USA Inc.
o7552,NoMagic
o7553,Noah's Ark Lab
o7554,Noakhali Science and Technology University
o7555,Noble and Greenough School
o7556,Noeon Research
o7557,Nokia
o7558,Nokia Networks Oy
o7559,Nolano AI
o7560,Nomic AI
o7561,Nomos AI
o7562,"Nomura Asset Management Co., Ltd."
o7563,Nomura Research Institute
o7564,Nord University
o7565,Nordaxon AB
o7566,Nordensa Football
o7567,Norkart AS
o7568,Normandie University
o7569,North Allegheny Intermediate High School
o7570,North Carolina Central University
o7571,North Carolina Research
o7572,North Carolina School of Science and Mathematics
o7573,North Carolina State University
o7574,North China Institute of Computing Technology
o7575,North China University of Science and Technology
o7576,North China University of Technology
o7577,North China University of Water Resources and Electric Power
o7578,North Co. Ltd.
o7579,North Creek High School
o7580,North Dakota State University
o7581,North Florida/South Georgia Veterans Health Service
o7582,North Information Control Research Academy Group Co. Ltd.
o7583,North University of China
o7584,Northeast Forestry University
o7585,Northeast Normal University
o7586,Northeast University
o7587,Northeast Yucai Bilingual School
o7588,Northeast Yucai Foreign Language School
o7589,Northeast Yucai School
o7590,Northeastern Illinois University
o7591,Northeastern University
o7592,Northern Arizona University
o7593,Northern Border University
o7594,Northern Caribbean University
o7595,Northern Illinois University
o7596,Northern University
o7597,Northumbria University
o7598,Northwest A&F University
o7599,Northwest Minzu University
o7600,Northwest Missouri State University
o7601,Northwest Normal University
o7602,Northwest Polytechnic University
o7603,Northwest Polytechnical University
o7604,Northwest University
o7605,Northwest University of Political Science and Law
o7606,Northwestern Medicine
o7607,Northwestern Polytechnical University
o7608,Northwestern University
o7609,Norwegian Centre for E-Health Research
o7610,Norwegian Computing Center
o7611,Norwegian Defence Research Establishment
o7612,Norwegian Institute of Public Health
o7613,Norwegian University of Science and Technology
o7614,Norwood Systems
o7615,NotBad AI Inc
o7616,Nota Inc.
o7617,Notre Dame College
o7618,Nottingham Biomedical Research Centre
o7619,Nottingham Trent University
o7620,Nous Research
o7621,Nova Information Management School
o7622,Nova Southeastern University
o7623,Nova University
o7624,Novartis
o7625,Novartis International AG
o7626,Novartis Pharma AG
o7627,Novartis Pharmaceuticals Corporation
o7628,Novateur Research Solutions
o7629,Novelis
o7630,Novelo Data
o7631,Novisto
o7632,Novo Nordisk
o7633,Novo Nordisk Foundation
o7634,Novoic
o7635,Novolanguage
o7636,Novolearning
o7637,Novolearning B.V.
o7638,Novosibirsk State University
o7639,Novumind Inc
o7640,Nowrosjee Wadia College
o7641,Noxenum
o7642,NquiringMinds
o7643,Ntealan
o7644,Nuance Communications
o7645,Nuance Communications GmbH
o7646,Nuance Communications Inc.
o7647,Nuclear Research Center Negev
o7648,Numbers Station
o7649,Numediart Institute
o7650,Numenta
o7651,Numeralis
o7652,Numerical Algorithms Group
o7653,Nuremberg University of Music
o7654,Nuro Inc.
o7655,"Nuro, Inc."
o7656,Nusantara University
o7657,Nutanix
o7658,Núcleo de Inovação e Tecnologia em Saúde
o7659,O'Shaughnessy Ventures
o7660,O.P. Jindal Global University
o7661,OBSS AI
o7662,OCBC Bank
o7663,OCP Solutions
o7664,ODIA
o7665,OM AI Research
o7666,ONOMA AI
o7667,OPLA
o7668,OPS CIDIA
o7669,OPS-CIDIA
o7670,ORAI NLP Technologies
o7671,ORKIS
o7672,OSET Institute
o7673,OVO Energy
o7674,Oak Ridge Associated Universities
o7675,Oak Ridge Institute for Science and Education
o7676,Oak Ridge National Laboratory
o7677,OakNorth
o7678,Oakland Community College
o7679,Oakland University
o7680,Oath Inc
o7681,Obafemi Awolowo University
o7682,Obecto Ltd.
o7683,Oben Inc.
o7684,Obeo
o7685,Oberlin College
o7686,ObjectEye Inc.
o7687,Objective Inc.
o7688,Observatoire de la Vie Littéraire (OBVIL)
o7689,Observatoire des Médias
o7690,Observatoire des Sciences et des Technologies
o7691,Observatory on Social Media
o7692,Observe.AI
o7693,Occam's Razor
o7694,Ocean AI
o7695,Ocean Alliance
o7696,Ocean Translations
o7697,Ocean University of China
o7698,OceanBase
o7699,OceanBase Ant Group
o7700,Oceanographic Institute of the University of Tokyo
o7701,Ochanomizu University
o7702,Octanove Labs
o7703,Octanove Labs LLC
o7704,OctoTools
o7705,OctopusMind
o7706,Odd Concepts Inc.
o7707,Odesa Polytechnic National University
o7708,Odessa I. I. Mechnikov National University
o7709,Odessa National Medical University
o7710,Office of Communications (Ofcom)
o7711,Office of Gas and Electricity Markets
o7712,Ohio State University
o7713,Ohio University
o7714,Okayama University
o7715,Okemos High School
o7716,Okestro Co. Ltd
o7717,Okinawa Institute of Science and Technology
o7718,Okinawa Institute of Science and Technology Graduate University
o7719,Oklahoma State University
o7720,Old Dominion University
o7721,Oldenburg University
o7722,Olimei Company
o7723,Olin College of Engineering
o7724,Omdena
o7725,Omega Labs
o7726,OmicX
o7727,Omilia
o7728,Omilia Conversational Intelligence
o7729,Omilia Natural Language Solutions Ltd.
o7730,Ominor AI
o7731,Omnibridge AI
o7732,Omnilex
o7733,Omninet
o7734,Omnius
o7735,Omron
o7736,OncoSoft Inc.
o7737,Ondokuz Mayıs University
o7738,One AI
o7739,One Medical
o7740,OneConnect Financial Technology
o7741,OneFlow Inc.
o7742,"OneHome Beijing Network Technology Co., Ltd."
o7743,OneKQ Lab
o7744,OneLine AI
o7745,OneLineAI
o7746,Onepoint
o7747,Online Akademie
o7748,Online Communities
o7749,Online Speculative Decoding
o7750,Onsei GmbH
o7751,Ontario Agency for Health Protection and Promotion
o7752,Ontario Council on Articulation and Transfer (ONCAT)
o7753,Ontario Institute for Cancer Research
o7754,Ontario Power Generation
o7755,Ontario Tech University
o7756,Ontocord
o7757,Ontotext
o7758,Open Artificial Knowledge
o7759,Open Assistant
o7760,Open Cities Lab
o7761,Open Collective
o7762,Open Data Science
o7763,Open Domain Dialogue
o7764,Open Innovation AI
o7765,Open Justice e.V.
o7766,Open Legal AI
o7767,Open Legal Data
o7768,Open Paws
o7769,Open Philanthropy
o7770,Open Science Collective
o7771,Open Science Laboratory
o7772,Open Science World
o7773,Open Systems Foundation
o7774,Open University of Catalonia
o7775,Open University of China
o7776,Open University of Israel
o7777,Open University of the Netherlands
o7778,Open Voice Interoperability Initiative
o7779,Open Writing Evaluation
o7780,OpenAI
o7781,OpenBMB
o7782,OpenBabylon
o7783,OpenCSG
o7784,OpenCampass
o7785,OpenCampus
o7786,OpenChat
o7787,OpenEvidence
o7788,OpenGVLab
o7789,OpenLLM
o7790,OpenLaws GmbH
o7791,OpenLocus
o7792,OpenMined
o7793,OpenNLP Lab
o7794,OpenO1
o7795,OpenPsi Inc.
o7796,OpenReview
o7797,OpenSky Network
o7798,OpenStax
o7799,OpenStream AI
o7800,OpenTensor Foundation
o7801,OpenText
o7802,Opera Inc.
o7803,Ophiuchus LLC
o7804,Oppo
o7805,"Oppo Guangdong Mobile Telecommunications Co., Ltd."
o7806,Oppo Mobile Telecommunications Corp. Ltd.
o7807,Optfit LLC
o7808,Optics Valley Laboratory
o7809,Optimization Institute
o7810,Optiml Org
o7811,Optimum Data Analytics
o7812,Optimum Semiconductor Technologies
o7813,Optimy
o7814,Optum
o7815,Oracle
o7816,Oracle USA
o7817,Oraichain
o7818,Oraichain Labs Inc.
